Date,speed_rpm,speed_Hz,Current,Voltage,temp_mot,temp_amb,1x[Vibration],2x[Vibration],3x[Vibration],4x[Vibration],5x[Vibration],6x[Vibration],7x[Vibration],8x[Vibration],9x[Vibration],10x[Vibration],1x[Current],2x[Current],3x[Current],4x[Current],5x[Current],6x[Current],7x[Current],8x[Current],9x[Current],10x[Current],1x[Voltage],2x[Voltage],3x[Voltage],4x[Voltage],5x[Voltage],6x[Voltage],7x[Voltage],8x[Voltage],9x[Voltage],10x[Voltage],0-4k_Hz[Vibration],4k-8k_Hz[Vibration],8k-16kHz[Vibration],16k-26kHz[Vibration],0-4k_Hz[Current],4k-8k_Hz[Current],8k-16kHz[Current],16k-26kHz[Current],0-4k_Hz[Voltage],4k-8k_Hz[Voltage],8k-16kHz[Voltage],16k-26kHz[Voltage],Anomaly_Count,Anomaly,Anomaly_Details,target,score,pred,target_eval,is_fp,speed_bin,current_bin,temp_bin
2020-12-02 17:43:10.827,8832.095248,147.201587,2.665991,4.872011,69.355112,22.035303,3.313221,2.01982,3.258061,2.739881,3.757608,3.173194,1.263127,1.619232,1.153239,1.413769,0.090911,0.088267,0.144263,0.076823,0.064205,0.804973,0.052533,0.036243,0.279375,0.05936,0.011304,0.011999,0.018443,0.013899,0.012018,0.065737,0.011837,0.01088,0.026352,0.012335,77.866795,39.162019,100.509626,93.637896,10.04857,6.654535,10.021207,10.466544,2.998684,2.827568,5.651254,6.798972,0,Normal,,0,-0.07251637316068316,1,0,True,"(8068.484, 9691.382]","(2.641, 3.236]","(57.373, 70.636]"
2020-12-02 17:43:19.625,6821.437149,113.690619,0.609974,4.736791,70.63551,22.049522,0.016191,0.009333,0.029356,0.018817,0.019884,0.016794,0.019878,0.749275,0.029487,0.040951,0.094212,0.091196,0.081137,0.07202,0.085868,0.07852,0.072747,0.073062,0.066277,0.09115,0.018524,0.016453,0.016697,0.017614,0.019234,0.017525,0.01547,0.018648,0.013563,0.018676,41.329307,63.204047,184.516906,175.465437,15.252195,13.011917,23.104887,26.662994,5.810918,5.845261,11.665301,13.962732,0,Normal,,0,-0.07546150101497828,1,0,True,"(6198.0869999999995, 7875.089]","(0.609, 1.499]","(57.373, 70.636]"
2020-12-02 17:51:24.428,6198.087563,103.301459,1.26879,2.398872,44.096675,22.065492,0.178572,0.013207,0.02667,0.017205,0.020311,0.047849,0.075822,0.032484,0.092678,0.05498,0.015504,0.012382,0.009145,0.008856,0.008936,0.056651,0.009301,0.012513,0.01456,0.019578,0.012174,0.005906,0.003523,0.003798,0.003007,0.00229,0.002485,0.002465,0.002433,0.002329,17.546686,18.966226,78.881943,54.827426,6.987002,2.862551,3.948352,4.111681,2.30596,1.387057,2.742898,3.279271,0,Normal,,0,-0.05084005512740852,1,0,True,"(6198.0869999999995, 7875.089]","(0.609, 1.499]","(38.881, 57.373]"
2020-12-02 17:51:28.829,7805.269754,130.087829,1.657079,3.01463,43.476143,22.047452,0.289731,0.094822,0.04858,0.134951,0.52328,0.695168,0.414683,0.500792,0.480978,0.266076,0.157591,0.165219,0.187102,0.1388,0.085506,0.507736,0.096959,0.088929,0.164849,0.065314,0.016998,0.016355,0.016478,0.014599,0.010395,0.044098,0.012093,0.011138,0.016535,0.01084,30.550565,25.608505,89.461949,71.690405,12.691063,6.182357,10.369256,11.888314,3.45002,2.837053,5.72827,6.860758,0,Normal,,0,-0.002558627261098012,0,0,False,"(6198.0869999999995, 7875.089]","(1.499, 1.67]","(38.881, 57.373]"
2020-12-02 17:51:33.298,7834.452846,130.574214,1.88305,2.989987,42.949373,22.031624,0.246827,0.055788,0.034037,0.101922,0.535579,0.577879,0.405879,0.515355,0.383339,0.411301,0.341176,0.154087,0.199305,0.1355,0.167566,0.548722,0.167848,0.112781,0.151836,0.053102,0.0256,0.013177,0.019072,0.014401,0.01872,0.045246,0.017123,0.013457,0.017752,0.011011,15.341452,17.682625,71.195876,59.666975,11.823129,6.638631,12.247993,14.223116,3.144755,2.97741,5.971687,7.098589,0,Normal,,0,0.001460836919307762,0,0,False,"(6198.0869999999995, 7875.089]","(1.863, 2.641]","(38.881, 57.373]"
2020-12-02 17:51:37.632,7798.453623,129.974227,1.793934,2.99441,42.470419,22.077572,0.257587,0.067935,0.026493,0.095821,0.531977,0.586892,0.40118,0.5058,0.365996,0.59542,0.251581,0.241161,0.286247,0.23365,0.203795,0.59575,0.086527,0.119276,0.264949,0.129981,0.019548,0.022138,0.026572,0.022448,0.021527,0.0517,0.013825,0.014622,0.025197,0.015182,17.44803,21.371968,80.366632,72.240328,14.675456,7.907706,14.263205,16.53739,3.815855,3.56794,7.083965,8.50441,0,Normal,,0,0.0070840245751061515,0,0,False,"(6198.0869999999995, 7875.089]","(1.67, 1.863]","(38.881, 57.373]"
2020-12-02 17:51:42.029,7847.266458,130.787774,1.781203,2.993778,41.978838,22.060984,0.250957,0.084247,0.008094,0.111648,0.5874,0.643797,0.454673,0.619546,0.552766,0.564297,0.263123,0.196332,0.2384,0.223296,0.215009,0.66565,0.147377,0.090541,0.192568,0.073006,0.021734,0.018888,0.021137,0.023897,0.022645,0.056296,0.016321,0.014686,0.019987,0.0132,19.457882,24.528635,87.052517,73.325318,17.032934,9.210519,16.614162,19.352923,4.226849,3.937289,7.828949,9.397885,0,Normal,,0,0.014611257955025492,0,0,False,"(6198.0869999999995, 7875.089]","(1.67, 1.863]","(38.881, 57.373]"
2020-12-02 17:51:46.429,7814.441467,130.240691,1.727098,2.997569,41.556606,22.056686,0.29774,0.113833,0.016431,0.092026,0.408624,0.426127,0.188842,0.407371,0.438989,0.25427,0.245917,0.164809,0.362182,0.185257,0.091395,0.480727,0.089786,0.07755,0.17417,0.082618,0.019092,0.01739,0.02873,0.020418,0.013655,0.042839,0.012918,0.012937,0.019137,0.014,26.656246,28.28338,98.009999,76.567692,15.678028,7.308391,12.110302,13.805835,3.454051,3.076059,6.151844,7.394462,0,Normal,,0,0.028518670000613977,0,0,False,"(6198.0869999999995, 7875.089]","(1.67, 1.863]","(38.881, 57.373]"
2020-12-02 17:51:50.832,8110.146133,135.169102,1.294252,3.025055,41.162311,22.073152,0.154151,0.144407,0.044637,0.172342,1.019257,0.329447,0.658651,0.666072,0.48087,0.289802,0.076282,0.057236,0.115923,0.050697,0.057201,0.589219,0.032654,0.031311,0.181637,0.029556,0.007199,0.007798,0.007307,0.007797,0.006612,0.00601,0.008818,0.007258,0.007053,0.006447,18.110184,21.88754,108.05964,95.581104,8.057015,5.266686,8.587722,9.681507,2.660941,2.481058,4.928052,5.897834,0,Normal,,0,0.00032512774077719797,0,0,False,"(8068.484, 9691.382]","(0.609, 1.499]","(38.881, 57.373]"
2020-12-02 17:51:55.230,8113.34969,135.222495,1.532954,2.999149,40.761954,22.082476,0.164844,0.119742,0.026074,0.1367,0.890467,0.261633,0.366753,0.423658,0.469255,0.455503,0.085918,0.080118,0.070902,0.075209,0.057578,0.425894,0.043447,0.060979,0.113467,0.028638,0.011534,0.010779,0.009381,0.008993,0.0076,0.008657,0.008755,0.008503,0.007878,0.007325,14.273762,17.459818,90.372155,82.411428,7.31445,5.038599,8.274789,9.25521,2.564962,2.48893,4.838357,5.817365,0,Normal,,0,0.0049231547547606835,0,0,False,"(8068.484, 9691.382]","(1.499, 1.67]","(38.881, 57.373]"
2020-12-02 17:51:59.694,8082.205431,134.703424,1.876684,2.986511,40.444191,22.070124,0.094624,0.079678,0.034372,0.131116,0.686488,0.235379,0.274677,0.455011,0.418675,0.378463,0.079924,0.063624,0.063637,0.057939,0.04795,0.36396,0.037906,0.042007,0.093443,0.028379,0.011452,0.00974,0.012036,0.009529,0.008858,0.029033,0.009465,0.007693,0.009173,0.007531,12.13964,14.071089,72.882184,68.651008,6.626564,4.785735,8.516477,9.628356,2.552131,2.524041,4.961776,5.926861,0,Normal,,0,0.0032446006373090253,0,0,False,"(8068.484, 9691.382]","(1.863, 2.641]","(38.881, 57.373]"
2020-12-02 17:52:04.035,8043.305939,134.055099,1.790752,2.990618,40.103857,22.063017,0.121154,0.101416,0.043496,0.168528,0.824743,0.319597,0.203622,0.58401,0.418438,0.445395,0.089275,0.084701,0.138335,0.066989,0.048988,0.485637,0.047113,0.047297,0.158541,0.036694,0.011053,0.010856,0.013857,0.008777,0.008688,0.038319,0.009927,0.008743,0.015036,0.008727,15.131824,17.440242,90.177811,77.432733,8.357663,5.186547,9.132448,10.262574,2.543038,2.414497,4.898848,5.847145,0,Normal,,0,0.010348312668501558,0,0,False,"(7907.97, 8068.484]","(1.67, 1.863]","(38.881, 57.373]"
2020-12-02 17:52:08.435,8068.377635,134.472961,1.606156,3.006415,39.798696,22.067316,0.110371,0.097389,0.031109,0.19557,0.714848,0.317989,0.163286,0.455562,0.293198,0.523263,0.094382,0.07006,0.111757,0.058221,0.058284,0.432831,0.04535,0.048356,0.128354,0.035961,0.011699,0.011018,0.013464,0.010954,0.009642,0.034872,0.010336,0.010713,0.015162,0.010317,13.530414,17.416121,89.048004,71.278992,7.997163,5.116125,9.025954,10.294441,2.79166,2.732473,5.421786,6.465448,0,Normal,,0,0.005337846121934886,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(38.881, 57.373]"
2020-12-02 17:52:12.832,8039.467336,133.991122,1.281521,3.024108,39.535773,22.072796,0.097641,0.072066,0.009465,0.153039,0.615755,0.372272,0.445614,0.585297,0.14107,0.679862,0.080319,0.057652,0.08608,0.05301,0.049047,0.371955,0.03002,0.038903,0.117486,0.027137,0.009461,0.009085,0.010666,0.007089,0.008005,0.030695,0.008022,0.008391,0.012202,0.007127,13.194067,15.593745,76.679945,60.895132,6.929848,4.734659,8.313958,9.564275,2.45884,2.404895,4.715594,5.607877,0,Normal,,0,0.001993059247098694,0,0,False,"(7907.97, 8068.484]","(0.609, 1.499]","(38.881, 57.373]"
2020-12-02 17:52:17.228,8030.953111,133.849219,1.669809,2.997885,39.312275,22.096899,0.194941,0.078047,0.027294,0.209191,0.673747,0.425473,0.53634,0.700715,0.164809,0.676232,0.114465,0.090375,0.147085,0.073554,0.063847,0.433045,0.049604,0.061384,0.143779,0.032581,0.012463,0.011615,0.01576,0.010247,0.00875,0.037231,0.009387,0.011005,0.015231,0.007988,15.105244,16.671004,88.618852,62.415307,7.691986,4.808082,8.589461,9.704048,2.526505,2.447899,4.856041,5.768221,0,Normal,,0,0.011163641170089833,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(38.881, 57.373]"
2020-12-02 17:52:21.631,7929.310895,132.155182,1.6348,2.999781,39.123704,22.081469,0.167052,0.105635,0.037814,0.158429,0.750066,0.675112,0.602745,0.638579,0.345999,0.567422,0.158441,0.161348,0.240578,0.120853,0.116495,0.556882,0.091718,0.091162,0.220428,0.067884,0.016295,0.015026,0.020732,0.012642,0.012246,0.042178,0.012517,0.010757,0.019506,0.009255,16.750326,18.053298,86.94834,63.985028,9.063444,5.009145,8.878539,9.936175,2.634685,2.410849,4.957302,5.827218,0,Normal,,0,0.010341634739410188,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(38.881, 57.373]"
2020-12-02 17:52:26.034,7921.282351,132.021373,1.88305,2.984616,38.969395,22.095645,0.182623,0.113401,0.026417,0.119346,0.699154,0.409972,0.350509,0.330858,0.221955,0.494476,0.171919,0.149234,0.26908,0.111485,0.076714,0.476456,0.064826,0.055503,0.158866,0.039341,0.016301,0.014165,0.024065,0.013233,0.009773,0.039846,0.010759,0.009336,0.016813,0.008738,18.652336,21.829968,97.436053,63.337322,10.291151,5.67922,10.19445,11.436127,2.848293,2.715682,5.326895,6.414825,0,Normal,,0,0.011817630186224504,0,0,False,"(7907.97, 8068.484]","(1.863, 2.641]","(38.881, 57.373]"
2020-12-02 17:52:30.434,8030.278656,133.837978,1.249694,3.026319,38.797313,22.09625,0.193802,0.103992,0.03402,0.145947,0.615453,0.294795,0.373929,0.480038,0.378598,0.703051,0.102172,0.062159,0.089851,0.061315,0.051037,0.422372,0.042643,0.046322,0.122971,0.042639,0.010986,0.008613,0.009834,0.009974,0.007634,0.033898,0.00831,0.006957,0.012351,0.009335,13.621517,17.329807,86.759203,68.542146,6.551643,4.253276,7.424863,8.321238,2.316995,2.230617,4.51257,5.360828,0,Normal,,0,0.0024159096772587985,0,0,False,"(7907.97, 8068.484]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:52:34.833,7861.918064,131.031968,1.71755,2.996621,38.657786,22.103286,0.224484,0.124114,0.048877,0.112392,0.55408,0.3628,0.391786,0.39543,0.479915,0.278455,0.274143,0.16074,0.262347,0.175192,0.157609,0.613701,0.114691,0.062887,0.180482,0.080077,0.025109,0.015002,0.020615,0.018734,0.017011,0.050445,0.015021,0.010523,0.017904,0.01123,20.87461,23.665183,95.214251,60.412902,14.059626,7.301098,13.10229,15.125855,3.51909,3.317884,6.55886,7.888957,0,Normal,,0,0.00862226979883085,0,0,False,"(6198.0869999999995, 7875.089]","(1.67, 1.863]","(36.997, 38.881]"
2020-12-02 17:52:39.229,8068.910976,134.48185,1.650713,3.000097,38.510858,22.116874,0.145856,0.118442,0.038139,0.117109,0.674394,0.275606,0.315447,0.515215,0.365979,0.392858,0.040497,0.043653,0.078028,0.022847,0.024308,0.39677,0.029787,0.024628,0.105097,0.026371,0.007783,0.008745,0.008646,0.008615,0.007724,0.008241,0.007973,0.008282,0.008904,0.008236,13.815222,16.20334,90.122456,63.934813,5.65888,4.115632,6.938044,7.784986,2.420597,2.346704,4.669806,5.578962,0,Normal,,0,0.01539435633478925,0,0,False,"(8068.484, 9691.382]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:52:43.632,8037.863076,133.964385,1.103291,3.047803,38.379725,22.104374,0.188571,0.125492,0.046998,0.17745,0.890654,0.361925,0.185918,0.799252,0.464138,0.47128,0.060113,0.049622,0.082246,0.06129,0.037773,0.477512,0.027314,0.024245,0.142753,0.02701,0.01115,0.008718,0.011269,0.010029,0.007894,0.03995,0.008682,0.006732,0.015131,0.009486,17.14465,20.39026,109.9487,62.438206,6.695794,4.485743,7.596355,8.199608,2.553773,2.470653,4.969934,5.841488,0,Normal,,0,-0.0024619002955004188,0,0,False,"(7907.97, 8068.484]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:52:48.030,8003.548368,133.392473,1.580694,3.007995,38.303641,22.117024,0.172513,0.104873,0.022852,0.15152,0.563293,0.284261,0.200344,0.554773,0.161094,0.402522,0.038366,0.037464,0.039845,0.029608,0.035285,0.272689,0.018493,0.018929,0.080471,0.026243,0.006708,0.006741,0.009433,0.006596,0.00737,0.026532,0.006458,0.006091,0.011297,0.006345,12.359386,14.335196,76.71818,50.151521,4.782021,3.733183,6.42681,7.270632,2.128758,2.080326,4.114279,4.98226,0,Normal,,0,0.007214425817218539,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:52:52.434,8016.309809,133.605163,0.893233,4.742478,38.203864,22.098643,0.108545,0.084756,0.012153,0.159875,0.57066,0.354994,0.378753,0.435952,0.080237,0.399686,0.020164,0.019443,0.031355,0.017132,0.022123,0.291378,0.01301,0.014661,0.064755,0.023924,0.004955,0.004504,0.004258,0.004727,0.004911,0.004425,0.004768,0.021916,0.004642,0.004054,11.056989,11.589371,61.391005,39.642877,3.84203,3.008633,5.308202,5.729115,1.895151,1.86482,3.690216,4.419586,0,Normal,,0,-0.016748898435418047,1,0,True,"(7907.97, 8068.484]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:52:56.828,8000.087717,133.334795,1.663444,2.997569,38.164561,22.128263,0.194427,0.141395,0.042568,0.270162,0.717132,0.460727,0.511261,0.600716,0.145721,0.517748,0.166511,0.112495,0.130301,0.076368,0.09863,0.402613,0.081494,0.061371,0.10652,0.031177,0.01636,0.012355,0.013741,0.011329,0.012664,0.033402,0.010959,0.009979,0.011381,0.007028,26.018786,25.414683,112.652401,55.811832,9.189704,5.012741,8.046931,9.125753,2.565321,2.423205,4.814644,5.807612,0,Normal,,0,0.010245578413332734,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:01.229,7854.567918,130.909465,1.43429,3.016841,38.074394,22.119264,0.095704,0.093919,0.03058,0.118079,0.669774,0.706618,0.589213,0.533047,0.334255,0.656048,0.279804,0.159904,0.183885,0.171352,0.19013,0.618418,0.108791,0.122517,0.214691,0.096574,0.02847,0.015474,0.019477,0.016706,0.01919,0.053141,0.015169,0.012773,0.022643,0.012048,18.403619,19.421526,87.758021,55.811798,11.757214,6.40907,11.441337,13.254648,3.235075,3.021095,6.041847,7.225109,0,Normal,,0,0.01537423753250311,0,0,False,"(6198.0869999999995, 7875.089]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:53:05.629,7853.824129,130.897069,1.497944,3.008627,38.023327,22.128098,0.138785,0.094194,0.019314,0.100019,0.570082,0.520497,0.406854,0.484669,0.422624,0.736064,0.170388,0.214106,0.217203,0.180742,0.093533,0.622804,0.087065,0.08159,0.247517,0.077604,0.018778,0.017862,0.020985,0.018191,0.013859,0.054252,0.015627,0.01152,0.025288,0.012535,17.333428,19.218071,84.27461,56.811612,12.718879,6.969696,12.63822,14.798239,3.361828,3.162648,6.394461,7.720822,0,Normal,,0,0.017655568315712244,0,0,False,"(6198.0869999999995, 7875.089]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:53:10.028,7853.927356,130.898789,1.513858,3.007047,38.013962,22.126735,0.072678,0.080862,0.033275,0.100451,0.420075,0.413393,0.266312,0.325189,0.44383,0.320847,0.210951,0.157203,0.205387,0.171035,0.111664,0.580701,0.130751,0.082117,0.177152,0.063846,0.019067,0.018807,0.020742,0.020072,0.01169,0.050199,0.01482,0.013249,0.020391,0.014174,12.752052,15.534662,69.907643,52.484651,11.586198,6.773838,12.709851,15.04718,3.371436,3.190753,6.441628,7.798488,0,Normal,,0,0.004532519191746909,0,0,False,"(6198.0869999999995, 7875.089]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:14.428,7862.119881,131.035331,1.736646,2.995357,37.919579,22.125297,0.119356,0.109973,0.030062,0.088492,0.529482,0.335484,0.295433,0.260487,0.374568,0.291291,0.243663,0.199432,0.18284,0.134895,0.124847,0.585128,0.121394,0.094834,0.182808,0.069357,0.021074,0.019791,0.016918,0.01569,0.014561,0.050571,0.015355,0.012877,0.01938,0.011362,14.26112,16.990969,74.815186,55.738548,11.186727,6.601548,11.965411,14.186435,3.317382,3.090187,6.197357,7.537347,0,Normal,,0,0.017314424770195957,0,0,False,"(6198.0869999999995, 7875.089]","(1.67, 1.863]","(36.997, 38.881]"
2020-12-02 17:53:18.829,7865.145029,131.08575,1.641165,3.000097,37.822713,22.146103,0.066256,0.064335,0.027665,0.109311,0.450679,0.338381,0.13874,0.389649,0.428651,0.297092,0.191885,0.174078,0.214982,0.130589,0.097292,0.543322,0.11598,0.10312,0.188672,0.084281,0.015061,0.017513,0.020421,0.015196,0.009252,0.044991,0.012623,0.014936,0.019989,0.012007,13.626022,16.106951,67.310316,49.265649,10.572864,6.130256,10.887928,12.696782,3.125102,2.975755,5.902363,7.063417,0,Normal,,0,0.012845604865393656,0,0,False,"(6198.0869999999995, 7875.089]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:23.234,7977.861075,132.964351,1.536136,3.007679,37.777832,22.136463,0.07351,0.070866,0.022933,0.122789,0.425058,0.281743,0.251552,0.332557,0.172598,0.357941,0.105915,0.10212,0.1695,0.075736,0.064174,0.406358,0.060523,0.05812,0.13943,0.051947,0.012699,0.011204,0.017165,0.009371,0.009307,0.033164,0.009213,0.010147,0.016546,0.009136,11.495258,12.506152,63.586338,52.178136,7.551432,4.72245,8.743517,9.851956,2.461416,2.303316,4.718028,5.588672,0,Normal,,0,0.008865314750403641,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:27.634,7959.389047,132.656484,1.76529,2.99125,37.716763,22.125201,0.07395,0.073872,0.015755,0.129372,0.436631,0.349577,0.429938,0.397676,0.177311,0.543285,0.107454,0.103846,0.153476,0.079751,0.060688,0.393433,0.051388,0.055609,0.148689,0.048063,0.010958,0.012001,0.016166,0.009866,0.010378,0.033547,0.007893,0.009862,0.015226,0.008717,13.442499,14.044003,69.127006,52.724051,8.154914,4.741315,8.743497,9.835746,2.558513,2.377348,4.926188,5.791268,0,Normal,,0,0.011977078661452811,0,0,False,"(7907.97, 8068.484]","(1.67, 1.863]","(36.997, 38.881]"
2020-12-02 17:53:32.030,7969.275295,132.821255,1.602973,3.000728,37.633396,22.13901,0.142665,0.082832,0.03649,0.146547,0.472912,0.514679,0.428542,0.527896,0.107587,0.467532,0.119395,0.081788,0.12625,0.070141,0.053751,0.424051,0.05038,0.04966,0.139651,0.04085,0.01332,0.010815,0.014093,0.009402,0.009804,0.035443,0.009649,0.010225,0.015524,0.009708,14.460307,14.360662,73.752766,55.301514,7.171929,4.663568,8.556093,9.636227,2.639976,2.48916,5.118858,6.100909,0,Normal,,0,0.005619365463485848,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:36.428,7957.102447,132.618374,1.89578,2.948599,37.610683,22.139274,0.092727,0.08985,0.032802,0.076586,0.539887,0.361143,0.275789,0.377106,0.228113,0.560183,0.129783,0.10309,0.207162,0.088482,0.085034,0.370527,0.060688,0.060664,0.168866,0.03613,0.013779,0.012192,0.019687,0.010315,0.011511,0.030324,0.010375,0.010403,0.01813,0.009315,12.916415,14.043422,72.878098,50.129179,7.829117,4.759154,9.167594,10.187893,2.642804,2.500551,5.120146,6.031072,0,Normal,,0,-0.006399006298087873,0,0,False,"(7907.97, 8068.484]","(1.863, 2.641]","(36.997, 38.881]"
2020-12-02 17:53:40.864,7937.848264,132.297471,1.663444,3.000412,37.572238,22.145768,0.123253,0.10682,0.031649,0.069097,0.535548,0.364219,0.256598,0.410776,0.406821,0.561764,0.104902,0.108337,0.168928,0.085509,0.075848,0.44641,0.061322,0.054379,0.1774,0.06023,0.012746,0.01265,0.018181,0.010075,0.01203,0.038305,0.009904,0.01021,0.020186,0.009621,14.187786,13.88376,71.90368,47.591679,8.594552,5.42917,9.839833,11.412064,2.72319,2.58323,5.144537,6.16513,0,Normal,,0,-0.0032213139126492374,0,0,False,"(7907.97, 8068.484]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:45.234,7946.859903,132.447665,1.695271,2.993462,37.554776,22.152831,0.132611,0.115329,0.032095,0.07737,0.464057,0.19241,0.24754,0.328566,0.281338,0.272504,0.083921,0.104061,0.121031,0.076988,0.060463,0.380094,0.040667,0.044496,0.1494,0.058736,0.010319,0.011089,0.013586,0.010906,0.00977,0.031547,0.007307,0.00864,0.015963,0.010607,11.979513,13.303108,76.973194,49.785764,7.637953,4.852245,8.968974,10.128791,2.66717,2.50789,5.027536,6.041683,0,Normal,,0,-0.005086200464783142,0,0,False,"(7907.97, 8068.484]","(1.67, 1.863]","(36.997, 38.881]"
2020-12-02 17:53:49.926,7894.30192,131.571699,1.590242,3.002624,37.527391,22.147255,0.14295,0.091531,0.03944,0.109085,0.494294,0.283262,0.175476,0.445929,0.383164,0.344918,0.135312,0.100424,0.251007,0.091708,0.074043,0.548493,0.06781,0.065198,0.219822,0.063998,0.014905,0.011727,0.02241,0.012165,0.010811,0.04461,0.012346,0.009867,0.021465,0.010255,15.199924,15.256477,82.777479,54.753364,9.077258,5.383471,9.661095,11.090345,2.765381,2.54717,5.221612,6.17781,0,Normal,,0,-0.003370109368708407,0,0,False,"(7875.089, 7907.97]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:54.429,7902.190116,131.703169,1.612521,2.998833,37.52471,22.141584,0.089103,0.086005,0.035445,0.125039,0.454338,0.282306,0.167533,0.326782,0.317375,0.244123,0.164751,0.13109,0.287246,0.105692,0.093174,0.417733,0.074571,0.075284,0.184006,0.046693,0.015673,0.013978,0.024593,0.011928,0.010975,0.0353,0.010417,0.011953,0.020888,0.00871,12.165336,11.897719,61.422532,43.491906,9.626809,5.815914,10.91245,12.509751,2.943219,2.751303,5.691487,6.754516,0,Normal,,0,-0.007423585202331107,0,0,False,"(7875.089, 7907.97]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:53:58.833,7888.700282,131.478338,1.571146,3.001992,37.524895,22.154702,0.068056,0.065153,0.019403,0.100565,0.416072,0.375543,0.394443,0.30807,0.222321,0.455549,0.175656,0.122715,0.182656,0.096035,0.099993,0.481273,0.093924,0.083698,0.1883,0.043934,0.017497,0.01327,0.017976,0.011795,0.0112,0.039253,0.012504,0.012422,0.020302,0.009118,12.743398,12.723244,58.107593,44.469512,9.607155,5.698095,10.598477,12.433706,3.177011,2.968864,6.017228,7.14336,0,Normal,,0,-0.005431690248586807,0,0,False,"(7875.089, 7907.97]","(1.499, 1.67]","(36.997, 38.881]"
2020-12-02 17:54:03.236,7885.884692,131.431412,1.81303,2.983668,37.471182,22.140929,0.130483,0.091306,0.021328,0.164176,0.461527,0.307366,0.489221,0.397948,0.145738,0.509997,0.22923,0.138774,0.177433,0.099905,0.124069,0.376842,0.086952,0.085446,0.169627,0.054427,0.023594,0.013782,0.016665,0.013088,0.018156,0.036026,0.011525,0.012374,0.019866,0.010506,13.704767,13.983907,62.217873,42.183403,9.712727,5.92805,10.790002,12.530418,3.104354,2.930859,5.954329,7.035741,0,Normal,,0,-0.00576194935934915,0,0,False,"(7875.089, 7907.97]","(1.67, 1.863]","(36.997, 38.881]"
2020-12-02 17:54:07.628,7873.705566,131.228426,1.275156,3.024424,37.476428,22.163976,0.099703,0.096607,0.030938,0.093541,0.520957,0.460174,0.42838,0.457933,0.245001,0.557272,0.196951,0.14529,0.237258,0.109792,0.123257,0.438215,0.086824,0.088748,0.208998,0.07474,0.019185,0.017611,0.02325,0.014332,0.014943,0.036697,0.013131,0.012379,0.022174,0.013286,15.166802,15.975307,77.711481,49.827588,10.062589,5.647394,9.875252,11.279356,3.072908,2.913129,5.800737,6.792018,0,Normal,,0,-0.005838634916512486,0,0,False,"(6198.0869999999995, 7875.089]","(0.609, 1.499]","(36.997, 38.881]"
2020-12-02 17:54:12.034,7908.065349,131.801089,2.26179,3.669563,37.435039,22.126483,0.136818,0.062723,0.023388,0.054346,0.446516,0.322763,0.342235,0.319583,0.369921,0.588739,0.204405,0.109283,0.184385,0.084033,0.119062,0.433825,0.080549,0.062148,0.189758,0.057528,0.019444,0.013732,0.015762,0.012682,0.013818,0.040472,0.013789,0.011309,0.020884,0.010445,14.286329,14.558828,71.468637,49.573982,9.998437,5.882796,10.969171,12.668676,3.140087,2.880038,5.874954,7.049153,0,Normal,,0,0.008987930666869204,0,0,False,"(7907.97, 8068.484]","(1.863, 2.641]","(36.997, 38.881]"
2020-12-02 17:54:16.436,10838.419806,180.64033,2.264972,4.853371,37.552004,22.174037,5.279923,2.304116,7.330738,5.001392,7.82948,7.278687,4.904297,3.436825,2.503096,2.649048,0.399992,0.303397,0.274861,0.204912,0.090836,0.874282,0.089444,0.057144,0.168322,0.0725,0.038473,0.033549,0.031828,0.024449,0.022307,0.059854,0.022672,0.017953,0.023016,0.018435,221.856672,86.24983,152.786481,203.251555,20.849735,10.760181,15.750548,17.101096,4.950624,4.13725,8.128,9.743364,0,Normal,,0,0.003895609431587621,0,0,False,"(9691.382, 10838.42]","(1.863, 2.641]","(36.997, 38.881]"
